Match-Up,Minute,Player,Squad,xG,Distance,Body Part,Player.1,Event,input_dir,crop_dir,output_dir,dist,angle,player_dist,ball
"Burnley vs. Sheffield United Match Report – Sunday July 5, 2020",43,James Tarkowski,Burnley,0.35,6.0,Right Foot,Jay Rodriguez,Pass (Live),./image/train/523.png,./inference/cropped/train/523_match_cropped.png,./inference/output/train/523_match_mapped.png,1822.4612478733259,88.71090528617772,[     367.45      149.88      235.03      370.38      284.62      248.81      167.71      65.552      113.44      133.09       73.41      224.52      109.62      27.019],"[1822, 41]"
"Burnley vs. Sheffield United Match Report – Sunday July 5, 2020",80,John Egan,Sheffield Utd,0.09,8.0,Right Foot,Billy Sharp,Pass (Live),./image/train/524.png,./inference/cropped/train/524_match_cropped.png,./inference/output/train/524_match_mapped.png,1803.5725657705043,83.79311928106706,[     437.83      390.14      304.82      336.69         131      268.87      275.07      203.02      270.66      178.02       193.2      16.125      285.51      517.67      133.09      156.54      509.64      400.96],"[1793, -195]"
"Newcastle United vs. West Ham United Match Report – Sunday July 5, 2020",4.0,Michail Antonio,West Ham,0.59,5.0,Right Foot,Pablo Fornals,Pass (Live),./image/train/525.png,./inference/cropped/train/525_match_cropped.png,./inference/output/train/525_match_mapped.png,1819.8936782130982,87.38600122897265,[     199.65      155.19      303.21       210.8          41      27.659      243.67      94.795],"[1818, -83]"
"Newcastle United vs. West Ham United Match Report – Sunday July 5, 2020",17.0,Miguel Almirón,Newcastle Utd,0.63,5.0,Left Foot,Emil Krafth,Pass (Live),./image/train/526.png,./inference/cropped/train/526_match_cropped.png,./inference/output/train/526_match_mapped.png,685.1861061054872,-42.3974377975002,[     649.21      740.12      722.72      1128.8      981.27      701.13      796.51      702.47      576.76      835.46      848.37      841.71      1174.4      708.55      602.29      811.52       704.3],"[-462, -506]"
"Newcastle United vs. West Ham United Match Report – Sunday July 5, 2020",67.0,Jonjo Shelvey,Newcastle Utd,0.35,10.0,Left Foot,Dwight Gayle,Pass (Live),./image/train/527.png,,Failed,,,,
"Liverpool vs. Aston Villa Match Report – Sunday July 5, 2020",71,Sadio Mané,Liverpool,0.42,9.0,Left Foot,Naby Keïta,Pass (Live),./image/train/528.png,./inference/cropped/train/528_match_cropped.png,./inference/output/train/528_match_mapped.png,1652.6430346569098,76.95601046821798,[     592.87      532.26      503.05      913.59      433.89      290.87      548.15      506.42      440.76      723.94      422.86      204.32      540.02      260.27      144.12      484.65      201.36      983.04],"[1610, -373]"
"Liverpool vs. Aston Villa Match Report – Sunday July 5, 2020",89,Curtis Jones,Liverpool,0.12,10.0,Right Foot,Mohamed Salah,Pass (Live),./image/train/529.png,,Failed,,,,
"Crystal Palace vs. Chelsea Match Report – Tuesday July 7, 2020",6,Olivier Giroud,Chelsea,0.46,8.0,Right Foot,Willian,Pass (Live),./image/train/530.png,./inference/cropped/train/530_match_cropped.png,./inference/output/train/530_match_mapped.png,1212.78852237313,-11.124629822830197,[     1110.9      1552.1      1021.8        1039      908.23      1004.2      1341.3      1104.8      1056.2],"[-234, -1190]"
"Crystal Palace vs. Chelsea Match Report – Tuesday July 7, 2020",27,Christian Pulisic,Chelsea,0.06,13.0,Left Foot,Willian,Pass (Live),./image/train/531.png,./inference/cropped/train/531_match_cropped.png,./inference/output/train/531_match_mapped.png,147.80054127099805,45.82237097999818,[     225.08      113.85      344.06      78.102      185.33      301.87      175.33      193.79      187.88      38.053      225.18      27.313],"[106, 103]"
"Crystal Palace vs. Chelsea Match Report – Tuesday July 7, 2020",34,Wilfried Zaha,Crystal Palace,0.02,33.0,Right Foot,Jordan Ayew,Pass (Live),./image/train/532.png,./inference/cropped/train/532_match_cropped.png,./inference/output/train/532_match_mapped.png,1408.7018847151444,85.31742284919987,[     205.87      197.59      85.493      122.43       109.2       38.21      112.29      203.19       121.4      44.204         215      188.83       136.3],"[1404, -115]"
"Crystal Palace vs. Chelsea Match Report – Tuesday July 7, 2020",71,Tammy Abraham,Chelsea,0.42,11.0,Right Foot,Ruben Loftus-Cheek,Pass (Live),./image/train/533.png,./inference/cropped/train/533_match_cropped.png,./inference/output/train/533_match_mapped.png,1763.8939877441614,86.71746677832692,[     371.52      227.48      38.601      171.71      162.93      111.51      203.38      100.42      115.11],"[1761, 101]"
"Watford vs. Norwich City Match Report – Tuesday July 7, 2020",4,Emi Buendía,Norwich City,0.06,15.0,Left Foot,Onel Hernández,Pass (Live),./image/train/534.png,./inference/cropped/train/534_match_cropped.png,./inference/output/train/534_match_mapped.png,1566.0,90.0,[     157.66      143.89      287.04       158.9      389.42       152.2      204.56      15.811      147.83      249.23      129.31      196.02      284.61         398      524.42],"[1566, 0]"
"Watford vs. Norwich City Match Report – Tuesday July 7, 2020",55,Danny Welbeck,Watford,0.11,15.0,Right Foot,Abdoulaye Doucouré,Pass (Live),./image/train/535.png,./inference/cropped/train/535_match_cropped.png,./inference/output/train/535_match_mapped.png,1644.953494783363,88.04907326983549,[        137      170.84      371.25      167.63      197.43      216.17      273.58      96.151      58.412       76.42      194.54],"[1644, -56]"
"Arsenal vs. Leicester City Match Report – Tuesday July 7, 2020",21,Pierre-Emerick Aubameyang,Arsenal,0.41,8.0,Right Foot,Bukayo Saka,Pass (Live),./image/train/536.png,./inference/cropped/train/536_match_cropped.png,./inference/output/train/536_match_mapped.png,1767.9966063315846,87.27677191055741,[         47      315.38      264.92       72.56      355.11      213.78      376.63      19.698      96.602      575.93      594.54],"[1766, -84]"
"Arsenal vs. Leicester City Match Report – Tuesday July 7, 2020",84,Jamie Vardy,Leicester City,0.41,9.0,Left Foot,Demarai Gray,Pass (Live),./image/train/537.png,./inference/cropped/train/537_match_cropped.png,./inference/output/train/537_match_mapped.png,1807.0002767016945,87.3038526145274,[      559.8      403.72      183.39      176.21      77.414      400.77         473      380.24      72.111      188.81       201.1      442.33      264.61      311.26      351.14      191.67      685.59      39.825      17.804],"[1805, -85]"
"Manchester City vs. Newcastle United Match Report – Wednesday July 8, 2020",10,Gabriel Jesus,Manchester City,0.41,9.0,Right Foot,David Silva,Pass (Live),./image/train/538.png,,Failed,,,,
"Manchester City vs. Newcastle United Match Report – Wednesday July 8, 2020",21,Riyad Mahrez,Manchester City,0.42,11.0,Left Foot,Kevin De Bruyne,Pass (Live),./image/train/539.png,,Failed,,,,
"Manchester City vs. Newcastle United Match Report – Wednesday July 8, 2020",90+1,Raheem Sterling,Manchester City,0.3,14.0,Right Foot,David Silva,Pass (Live),./image/train/540.png,./inference/cropped/train/540_match_cropped.png,./inference/output/train/540_match_mapped.png,499.4597080846462,-43.21515667568104,[     589.67      627.05      615.83      689.26      799.18         557      778.56      979.17      603.51       682.7      1094.1],"[-342, -364]"
"West Ham United vs. Burnley Match Report – Wednesday July 8, 2020",38,Jay Rodriguez,Burnley,0.06,11.0,Head,Charlie Taylor,Pass (Live),./image/train/541.png,./inference/cropped/train/541_match_cropped.png,./inference/output/train/541_match_mapped.png,93.96275858019496,16.69924423399362,[     477.47      142.71      432.76      259.61      618.97      213.97      536.12      240.65      159.84      230.33      142.44      47.508],"[27, -90]"
"Brighton & Hove Albion vs. Liverpool Match Report – Wednesday July 8, 2020",6,Mohamed Salah,Liverpool,0.29,13.0,Left Foot,Naby Keïta,Pass (Live),./image/train/542.png,./inference/cropped/train/542_match_cropped.png,./inference/output/train/542_match_mapped.png,177.13271860387624,64.59228189105153,[     267.71      69.376      44.294      432.71      195.54      152.19      239.71      15.232      316.65      481.87       143.6      471.35      484.11],"[160, -76]"
"Brighton & Hove Albion vs. Liverpool Match Report – Wednesday July 8, 2020",8,Jordan Henderson,Liverpool,0.03,27.0,Right Foot,Roberto Firmino,Pass (Live),./image/train/543.png,./inference/cropped/train/543_match_cropped.png,./inference/output/train/543_match_mapped.png,355.43916497763723,80.93519069813071,[     336.72      253.95      87.784      322.13      191.38      205.45      86.145      275.33      500.34      20.248       303.4      70.456],"[351, -56]"
"Brighton & Hove Albion vs. Liverpool Match Report – Wednesday July 8, 2020",45,Leandro Trossard,Brighton,0.29,12.0,Right Foot,Tariq Lamptey,Pass (Live),./image/train/544.png,./inference/cropped/train/544_match_cropped.png,./inference/output/train/544_match_mapped.png,1704.2819602401476,88.95776217552749,[     431.26      455.66      413.25       238.1      386.29      152.49       225.8      28.601      56.851      133.42      540.07      53.075      325.85      106.12      179.96      325.22],"[1704, -31]"
"Everton vs. Southampton Match Report – Thursday July 9, 2020",44.0,Richarlison,Everton,0.28,17.0,Right Foot,Lucas Digne,Pass (Live),./image/train/545.png,./inference/cropped/train/545_match_cropped.png,./inference/output/train/545_match_mapped.png,279.3581930067561,55.05838663258301,[     658.77      545.21      570.45       668.6      539.91       191.9      336.03         120      22.561      354.18      41.231],"[229, -160]"
"Aston Villa vs. Manchester United Match Report – Thursday July 9, 2020",45+5,Mason Greenwood,Manchester Utd,0.04,21.0,Right Foot,Anthony Martial,Pass (Live),./image/train/546.png,./inference/cropped/train/546_match_cropped.png,./inference/output/train/546_match_mapped.png,583.0162947980099,-34.235205971300445,[     871.37      831.51      580.82      677.79      665.81      944.85      818.74      828.41      1022.8         688      810.74      787.21      517.96],"[-328, -482]"
"Norwich City vs. West Ham United Match Report – Saturday July 11, 2020",11,Michail Antonio,West Ham,0.27,5.0,Right Foot,Issa Diop,Pass (Live),./image/train/547.png,./inference/cropped/train/547_match_cropped.png,./inference/output/train/547_match_mapped.png,335.87199942835366,80.22918661018606,[     914.84      736.73      613.68       873.8      309.15      466.85      676.41      104.66      418.73      305.33       469.4      87.235      194.83       613.8      314.57],"[331, -57]"
"Norwich City vs. West Ham United Match Report – Saturday July 11, 2020",74,Michail Antonio,West Ham,0.72,3.0,Right Foot,Ryan Fredericks,Pass (Live),./image/train/548.png,./inference/cropped/train/548_match_cropped.png,./inference/output/train/548_match_mapped.png,211.6057655169159,-4.336404785660007,[      285.9      429.92      130.63      135.96      65.123      86.023      70.725      138.28      120.21      77.389       118.6],"[-16, -211]"
"Liverpool vs. Burnley Match Report – Saturday July 11, 2020",34,Andrew Robertson,Liverpool,0.03,11.0,Head,Fabinho,Pass (Live),./image/train/549.png,./inference/cropped/train/549_match_cropped.png,./inference/output/train/549_match_mapped.png,449.67766233158613,6.255767770397878,[     343.75      282.93      296.02      627.87      258.51      617.28      414.29      183.77      445.38      349.27      240.56      712.57      154.43      305.19      638.35],"[49, -447]"
"Liverpool vs. Burnley Match Report – Saturday July 11, 2020",69,Jay Rodriguez,Burnley,0.06,17.0,Right Foot,James Tarkowski,Pass (Live),./image/train/550.png,./inference/cropped/train/550_match_cropped.png,./inference/output/train/550_match_mapped.png,226.55021518418383,58.90612458598947,[     313.85      57.315      471.22      117.03      107.94      505.33      433.89      107.42         100      244.72      175.92      184.23      488.27      191.38      75.007      213.82       249.1      258.07      259.34],"[194, -117]"
"Sheffield United vs. Chelsea Match Report – Saturday July 11, 2020",33,Oliver McBurnie,Sheffield Utd,0.07,9.0,Head,Enda Stevens,Pass (Live),./image/train/551.png,./inference/cropped/train/551_match_cropped.png,./inference/output/train/551_match_mapped.png,166.0903368652132,60.81137093013845,[     210.23      181.22       120.7      232.18      267.03      281.09      79.101      46.174      259.48       46.84      282.21      133.72      54.489      316.23],"[145, 81]"
"Sheffield United vs. Chelsea Match Report – Saturday July 11, 2020",77,David McGoldrick,Sheffield Utd,0.56,9.0,Right Foot,David McGoldrick,Pass (Live),./image/train/552.png,./inference/cropped/train/552_match_cropped.png,./inference/output/train/552_match_mapped.png,1793.2032790512067,89.13727321187615,[     306.41         195         115      117.14       48.27      59.414      100.32],"[1793, 27]"
"Brighton & Hove Albion vs. Manchester City Match Report – Saturday July 11, 2020",21.0,Raheem Sterling,Manchester City,0.03,26.0,Right Foot,Gabriel Jesus,Pass (Live),./image/train/553.png,./inference/cropped/train/553_match_cropped.png,./inference/output/train/553_match_mapped.png,563.4687214034157,-35.10031392445365,[      915.7      872.56      750.27      844.34      721.98      868.88      802.03      1001.4      577.82      724.03      557.62      1011.7],"[-324, -461]"
"Brighton & Hove Albion vs. Manchester City Match Report – Saturday July 11, 2020",53.0,Raheem Sterling,Manchester City,0.52,5.0,Head,Riyad Mahrez,Pass (Live),./image/train/554.png,./inference/cropped/train/554_match_cropped.png,./inference/output/train/554_match_mapped.png,1635.4974778335795,83.82229416147709,[     55.902      111.77      175.42      138.71      129.47      305.51      178.91      110.37      208.43         282      224.24      352.24      206.53      329.31      295.17      231.35      311.44],"[1626, 176]"
"Brighton & Hove Albion vs. Manchester City Match Report – Saturday July 11, 2020",56.0,Bernardo Silva,Manchester City,0.45,9.0,Left Foot,Gabriel Jesus,Pass (Live),./image/train/555.png,./inference/cropped/train/555_match_cropped.png,./inference/output/train/555_match_mapped.png,2385.4882099897286,77.28622497336602,[     817.63      705.27       848.4      739.19      918.26      1043.9      775.15      1192.9      767.07      699.59      906.76      744.14      881.55      1220.9],"[2327, -525]"
